Apsim version = 7.8
Title = GILMORE_SRCR_NoTill_MRTN_FreeDrained
 
year date sum_subsurface_drain sum_subsurface_drain_no3 sum_subsurface_drainerror sum_subsurface_drain_no3error
() (mm/dd/yyyy) () () () ()
2011 06/05/2011 76.36719124 6.56798516727 9.87371700661139 4.18430980664775
2011 06/06/2011 76.36719124 6.56798516727 9.87371700661139 4.18430980664775
2011 06/07/2011 76.36719124 6.56798516727 9.87371700661139 4.18430980664775
2011 06/08/2011 76.36719124 6.56798516727 9.87371700661139 4.18430980664775
2011 06/09/2011 76.58225824 6.58729818387 9.78449644866343 4.17891978429577
2011 06/10/2011 76.58225824 6.58729818387 9.78449644866343 4.17891978429577
2011 06/11/2011 76.58225824 6.58729818387 9.78449644866343 4.17891978429577
2011 06/12/2011 76.58225824 6.58729818387 9.78449644866343 4.17891978429577
2011 06/13/2011 76.58225824 6.58729818387 9.78449644866343 4.17891978429577
2011 06/14/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/15/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/16/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/17/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/18/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/19/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/20/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/21/2011 76.592499515 6.58771756408125 9.80429135279193 4.17839196243391
2011 06/22/2011 186.176749515 16.9031724390812 21.6505824608413 7.67618801732589
2011 06/23/2011 186.176749515 16.9031724390812 21.6505824608413 7.67618801732589
2011 06/24/2011 186.176749515 16.9031724390812 21.6505824608413 7.67618801732589
2011 06/25/2011 186.176749515 16.9031724390812 21.6505824608413 7.67618801732589
2011 06/26/2011 186.176749515 16.9031724390812 21.6505824608413 7.67618801732589
2011 06/27/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 06/28/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 06/29/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 06/30/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/01/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/02/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/03/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/04/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/05/2011 235.875299515 21.2676895340812 22.2606481042387 8.99803109796233
2011 07/06/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/07/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/08/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/09/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/10/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/11/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/12/2011 260.973949515 23.5891485090812 26.6282716463012 10.1143232811826
2011 07/13/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/14/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/15/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/16/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/17/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/18/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/19/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/20/2011 262.180225615 23.6232883904613 27.2514459887096 10.1667871710136
2011 07/21/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/22/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/23/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/24/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/25/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/26/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/27/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/28/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/29/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/30/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 07/31/2011 264.143868115 23.6708085389612 28.6611089247536 10.2417918973775
2011 08/01/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/02/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/03/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/04/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/05/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/06/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/07/2011 265.964865615 23.7146945787112 30.3664079331628 10.311354104744
2011 08/08/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/09/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/10/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/11/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/12/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/13/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/14/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/15/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/16/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/17/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/18/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/19/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/20/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/21/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/22/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/23/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/24/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/25/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/26/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/27/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/28/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/29/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/30/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 08/31/2011 265.972424665 23.7153718695912 30.3524417602004 10.3109279088821
2011 09/01/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/02/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/03/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/04/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/05/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/06/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/07/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/08/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/09/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/10/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/11/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/12/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/13/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/14/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/15/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/16/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/17/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/18/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/19/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/20/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/21/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/22/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/23/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/24/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/25/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/26/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/27/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/28/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/29/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 09/30/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/01/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/02/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/03/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/04/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/05/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/06/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/07/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/08/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/09/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/10/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/11/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/12/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/13/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/14/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/15/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/16/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/17/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/18/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/19/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/20/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/21/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/22/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/23/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/24/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/25/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/26/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/27/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/28/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/29/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/30/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 10/31/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/01/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/02/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/03/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/04/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/05/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/06/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/07/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/08/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/09/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/10/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/11/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/12/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/13/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/14/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/15/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/16/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/17/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/18/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/19/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/20/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/21/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/22/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/23/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/24/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/25/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/26/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/27/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/28/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/29/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 11/30/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/01/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/02/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/03/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/04/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/05/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/06/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/07/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/08/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/09/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/10/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/11/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/12/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/13/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/14/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/15/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/16/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/17/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/18/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/19/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/20/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/21/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/22/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/23/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/24/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/25/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/26/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/27/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/28/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/29/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/30/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2011 12/31/2011 266.01338984 23.7187174327987 30.2943352809064 10.3092658022111
2012 01/01/2012 0 0 0 0
2012 01/02/2012 0 0 0 0
2012 01/03/2012 0 0 0 0
2012 01/04/2012 0 0 0 0
2012 01/05/2012 0 0 0 0
2012 01/06/2012 0 0 0 0
2012 01/07/2012 0 0 0 0
2012 01/08/2012 0 0 0 0
2012 01/09/2012 0 0 0 0
2012 01/10/2012 0 0 0 0
2012 01/11/2012 0 0 0 0
2012 01/12/2012 0 0 0 0
2012 01/13/2012 0 0 0 0
2012 01/14/2012 0 0 0 0
2012 01/15/2012 0 0 0 0
2012 01/16/2012 0 0 0 0
2012 01/17/2012 0 0 0 0
2012 01/18/2012 0 0 0 0
2012 01/19/2012 0 0 0 0
2012 01/20/2012 0 0 0 0
2012 01/21/2012 0 0 0 0
2012 01/22/2012 0 0 0 0
2012 01/23/2012 0 0 0 0
2012 01/24/2012 0 0 0 0
2012 01/25/2012 0 0 0 0
2012 01/26/2012 0 0 0 0
2012 01/27/2012 0 0 0 0
2012 01/28/2012 0 0 0 0
2012 01/29/2012 0 0 0 0
2012 01/30/2012 0 0 0 0
2012 01/31/2012 0 0 0 0
2012 02/01/2012 0 0 0 0
2012 02/02/2012 0 0 0 0
2012 02/03/2012 0 0 0 0
2012 02/04/2012 0 0 0 0
2012 02/05/2012 0 0 0 0
2012 02/06/2012 0 0 0 0
2012 02/07/2012 0 0 0 0
2012 02/08/2012 0 0 0 0
2012 02/09/2012 0 0 0 0
2012 02/10/2012 0 0 0 0
2012 02/11/2012 0 0 0 0
2012 02/12/2012 0 0 0 0
2012 02/13/2012 0 0 0 0
2012 02/14/2012 0 0 0 0
2012 02/15/2012 0 0 0 0
2012 02/16/2012 0 0 0 0
2012 02/17/2012 0 0 0 0
2012 02/18/2012 0 0 0 0
2012 02/19/2012 0 0 0 0
2012 02/20/2012 0 0 0 0
2012 02/21/2012 0 0 0 0
2012 02/22/2012 0 0 0 0
2012 02/23/2012 0 0 0 0
2012 02/24/2012 0 0 0 0
2012 02/25/2012 0 0 0 0
2012 02/26/2012 0 0 0 0
2012 02/27/2012 0 0 0 0
2012 02/28/2012 0 0 0 0
2012 02/29/2012 0 0 0 0
2012 03/01/2012 0 0 0 0
2012 03/02/2012 0 0 0 0
2012 03/03/2012 0 0 0 0
2012 03/04/2012 0 0 0 0
2012 03/05/2012 0 0 0 0
2012 03/06/2012 0 0 0 0
2012 03/07/2012 0 0 0 0
2012 03/08/2012 0 0 0 0
2012 03/09/2012 0 0 0 0
2012 03/10/2012 0 0 0 0
2012 03/11/2012 0 0 0 0
2012 03/12/2012 0 0 0 0
