Apsim version = 7.8
Title = DPAC_SC_ConvTill_MRTN_ControlDrained
 
year date sum_subsurface_drain sum_subsurface_drain_no3 sum_subsurface_drainerror sum_subsurface_drain_no3error
2011 08/17/2011 0 0 0 0
2011 08/18/2011 0 0 0 0
2011 08/19/2011 0 0 0 0
2011 08/20/2011 0 0 0 0
2011 08/21/2011 0 0 0 0
2011 08/22/2011 0 0 0 0
2011 08/23/2011 0 0 0 0
2011 08/24/2011 0 0 0 0
2011 08/25/2011 0 0 0 0
2011 08/26/2011 0 0 0 0
2011 08/27/2011 0 0 0 0
2011 08/28/2011 0 0 0 0
2011 08/29/2011 0 0 0 0
2011 08/30/2011 0 0 0 0
2011 08/31/2011 0 0 0 0
2011 09/01/2011 0 0 0 0
2011 09/02/2011 0 0 0 0
2011 09/03/2011 0 0 0 0
2011 09/04/2011 0 0 0 0
2011 09/05/2011 0 0 0 0
2011 09/06/2011 0 0 0 0
2011 09/07/2011 0 0 0 0
2011 09/08/2011 0 0 0 0
2011 09/09/2011 0 0 0 0
2011 09/10/2011 0 0 0 0
2011 09/11/2011 0 0 0 0
2011 09/12/2011 0 0 0 0
2011 09/13/2011 0 0 0 0
2011 09/14/2011 0 0 0 0
2011 09/15/2011 0 0 0 0
2011 09/16/2011 0 0 0 0
2011 09/17/2011 0 0 0 0
2011 09/18/2011 0 0 0 0
2011 09/19/2011 0 0 0 0
2011 09/20/2011 0 0 0 0
2011 09/21/2011 0 0 0 0
2011 09/22/2011 0 0 0 0
2011 09/23/2011 0 0 0 0
2011 09/24/2011 0 0 0 0
2011 09/25/2011 0 0 0 0
2011 09/26/2011 0 0 0 0
2011 09/27/2011 0 0 0 0
2011 09/28/2011 0 0 0 0
2011 09/29/2011 0 0 0 0
2011 09/30/2011 0 0 0 0
2011 10/01/2011 0 0 0 0
2011 10/02/2011 0 0 0 0
2011 10/03/2011 0 0 0 0
2011 10/04/2011 0 0 0 0
2011 10/05/2011 0 0 0 0
2011 10/06/2011 0 0 0 0
2011 10/07/2011 0 0 0 0
2011 10/08/2011 0 0 0 0
2011 10/09/2011 0 0 0 0
2011 10/10/2011 0 0 0 0
2011 10/11/2011 0 0 0 0
2011 10/12/2011 0 0 0 0
2011 10/13/2011 0 0 0 0
2011 10/14/2011 0 0 0 0
2011 10/15/2011 0 0 0 0
2011 10/16/2011 0 0 0 0
2011 10/17/2011 0 0 0 0
2011 10/18/2011 0 0 0 0
2011 10/19/2011 0 0 0 0
2011 10/20/2011 0 0 0 0
2011 10/21/2011 0 0 0 0
2011 10/22/2011 0 0 0 0
2011 10/23/2011 0 0 0 0
2011 10/24/2011 0 0 0 0
2011 10/25/2011 0 0 0 0
2011 10/26/2011 0 0 0 0
2011 10/27/2011 0 0 0 0
2011 10/28/2011 0 0 0 0
2011 10/29/2011 0 0 0 0
2011 10/30/2011 0 0 0 0
2011 10/31/2011 0 0 0 0
2011 11/01/2011 0 0 0 0
2011 11/02/2011 0 0 0 0
2011 11/03/2011 0 0 0 0
2011 11/04/2011 0 0 0 0
2011 11/05/2011 0 0 0 0
2011 11/06/2011 0 0 0 0
2011 11/07/2011 0 0 0 0
2011 11/08/2011 0 0 0 0
2011 11/09/2011 0 0 0 0
2011 11/10/2011 0 0 0 0
2011 11/11/2011 0 0 0 0
2011 11/12/2011 0 0 0 0
2011 11/13/2011 0 0 0 0
2011 11/14/2011 0 0 0 0
2011 11/15/2011 0 0 0 0
2011 11/16/2011 0 0 0 0
2011 11/17/2011 0 0 0 0
2011 11/18/2011 0 0 0 0
2011 11/19/2011 0 0 0 0
2011 11/20/2011 0 0 0 0
2011 11/21/2011 0 0 0 0
2011 11/22/2011 0 0 0 0
2011 11/23/2011 0 0 0 0
2011 11/24/2011 0 0 0 0
2011 11/25/2011 0 0 0 0
2011 11/26/2011 0 0 0 0
2011 11/27/2011 0 0 0 0
2011 11/28/2011 0 0 0 0
2011 11/29/2011 0 0 0 0
2011 11/30/2011 0 0 0 0
2011 12/01/2011 0 0 0 0
2011 12/02/2011 0 0 0 0
2011 12/03/2011 0 0 0 0
2011 12/04/2011 0 0 0 0
2011 12/05/2011 0 0 0 0
2011 12/06/2011 0 0 0 0
2011 12/07/2011 0 0 0 0
2011 12/08/2011 0 0 0 0
2011 12/09/2011 0 0 0 0
2011 12/10/2011 0 0 0 0
2011 12/11/2011 0 0 0 0
2011 12/12/2011 0 0 0 0
2011 12/13/2011 0 0 0 0
2011 12/14/2011 0 0 0 0
2011 12/15/2011 0 0 0 0
2011 12/16/2011 0 0 0 0
2011 12/17/2011 0 0 0 0
2011 12/18/2011 0 0 0 0
2011 12/19/2011 0 0 0 0
2011 12/20/2011 0 0 0 0
2011 12/21/2011 0 0 0 0
2011 12/22/2011 0 0 0 0
2011 12/23/2011 0 0 0 0
2011 12/24/2011 0 0 0 0
2011 12/25/2011 0 0 0 0
2011 12/26/2011 0 0 0 0
2011 12/27/2011 0 0 0 0
2011 12/28/2011 0 0 0 0
2011 12/29/2011 0 0 0 0
2011 12/30/2011 0 0 0 0
2011 12/31/2011 0 0 0 0
2012 01/01/2012 1.651 0.068597 0.427092495836675 0.0245153921037376
2012 01/02/2012 2.598 0.107895 0.649124025129251 0.0376364655354352
2012 01/03/2012 3.2135 0.133441 0.795495128834866 0.0462490261302873
2012 01/04/2012 3.774 0.155515 0.896611398544542 0.0525705607540951
2012 01/05/2012 4.1905 0.17194 0.982171319068114 0.0576744575006996
2012 01/06/2012 4.5765 0.187159 1.05995306499864 0.0623456048972179
2012 01/07/2012 4.852 0.1979355 1.12854242277373 0.0663499505990773
2012 01/08/2012 5.064 0.2062375 1.18511096526865 0.0695771859484127
2012 01/09/2012 5.2465 0.2132935 1.19713178054882 0.0709433162496652
2012 01/10/2012 5.296 0.2153285 1.15824090758356 0.0692476741883798
2012 01/11/2012 5.883 0.2397265 0.509116882454315 0.0416224264609837
2012 01/12/2012 9.198 0.3724945 0.390322943214974 0.0274944329728765
2012 01/13/2012 9.9905 0.4040655 0.481539717988038 0.0289015754674378
2012 01/14/2012 10.2515 0.4146495 0.379716341497175 0.0240904209282445
2012 01/15/2012 10.369 0.4194885 0.281428498912246 0.0198265670376896
2012 01/16/2012 10.571 0.4278725 0.0664680374315351 0.0106568062992625
2012 01/17/2012 14.3095 0.5786335 0.79690934239724 0.0344523636997522
2012 01/18/2012 18.6725 0.7530595 0.730441304965704 0.0441340697477584
2012 01/19/2012 20.6255 0.8487658 0.716299169341974 0.0374752451893247
2012 01/20/2012 21.095 0.87052586 0.733976838871636 0.0418409790249129
2012 01/21/2012 21.25 0.87349163 0.558614357137372 0.0386923456653741
2012 01/22/2012 21.4335 0.876966825 0.331633080376489 0.0345534446141227
2012 01/23/2012 25.9895 0.971675925 0.755897149088419 0.0283462491568329
2012 01/24/2012 30.7345 1.141400065 1.48704556083531 0.0178311894829271
2012 01/25/2012 33.078 1.221196635 0.03818376618407 0.0262140252267073
2012 01/26/2012 36.6775 1.350401265 0.72902709140333 0.0163491219538313
2012 01/27/2012 42.014 1.541627235 1.71261262403382 0.0739991842705799
2012 01/28/2012 44.6475 1.632235945 0.437699097554473 0.0400637297700108
2012 01/29/2012 45.758 1.670823475 0.0777817459305198 0.0320511209947242
2012 01/30/2012 46.0535 1.682097805 0.453255446740581 0.04661996727663
2012 01/31/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/01/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/02/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/03/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/04/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/05/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/06/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/07/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/08/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/09/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/10/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/11/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/12/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/13/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/14/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/15/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/16/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/17/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/18/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/19/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/20/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/21/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/22/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/23/2012 46.168 1.686587305 0.598212336883822 0.0522393448667194
2012 02/24/2012 46.227 1.689355915 0.664680374315358 0.0555149604620237
2012 02/25/2012 46.3095 1.693195335 0.748826081276552 0.0597184557177365
2012 02/26/2012 46.4245 1.69859378 0.87893372901488 0.066126745272528
2012 02/27/2012 46.515 1.70281696 0.974393144475063 0.070872959124937
2012 02/28/2012 46.6245 1.7086948 1.09672261762034 0.0776254894740136
2012 02/29/2012 50.641 1.91948013 3.45209530575272 0.216262782466029
2012 03/01/2012 53.0455 2.04048066 2.56609050892598 0.181803729536126
2012 03/02/2012 55.521 2.169586195 3.65998469942157 0.248947216578255
2012 03/03/2012 60.873 2.44677682 5.16895057047367 0.350320908511622
2012 03/04/2012 63.39 2.5721824 3.68544054354428 0.285804796923145
2012 03/05/2012 64.082 2.60721743 3.52422019743375 0.280684311451454
2012 03/06/2012 64.3585 2.622168525 3.88130912193296 0.300200536393949
2012 03/07/2012 64.5765 2.633940145 4.15566655303334 0.315220304670217
2012 03/08/2012 66.4475 2.747543045 5.10743228051043 0.378054350647607
2012 03/09/2012 67.6495 2.819909595 5.32097852842877 0.394574924782673
2012 03/10/2012 68.018 2.836401095 5.80534667354156 0.416500184746924
2012 03/11/2012 68.286 2.848380595 6.15182899632296 0.432205733463858
2012 03/12/2012 68.554 2.860367095 6.50113974622912 0.44802866190647
2012 03/13/2012 68.729 2.869079095 6.71610020770983 0.458714813137152
2012 03/14/2012 68.9005 2.87761672 6.92752513528461 0.469225425109404
2012 03/15/2012 69.011 2.883115095 7.07813887967734 0.47671704467938
2012 03/16/2012 69.1355 2.88931222 7.23582369188193 0.484557267892481
2012 03/17/2012 69.2615 2.89558397 7.3956298244301 0.492503026792674
2012 03/18/2012 69.374 2.901184095 7.53634407388622 0.499498964509039
2012 03/19/2012 69.484 2.906661845 7.66220908093743 0.505753323988634
2012 03/20/2012 69.5845 2.911558835 7.77463905914609 0.51121220248153
2012 03/21/2012 69.684 2.91640827 7.88141218310526 0.516394326451337
2012 03/22/2012 69.7825 2.921208325 7.9895995206268 0.521646284286854
2012 03/23/2012 71.802 3.020021655 8.6578154288481 0.553356445462758
2012 03/24/2012 76.735 3.299273655 10.0494015742232 0.518254250631095
2012 03/25/2012 80.0495 3.498696155 10.0034396334461 0.435810549692212
2012 03/26/2012 82.2365 3.651438155 8.21304526348175 0.275807841458882
2012 03/27/2012 83.742 3.756549655 6.98338657099835 0.165833645101282
2012 03/28/2012 84.2205 3.788430155 6.71963574161576 0.138504675115203
2012 03/29/2012 84.2205 3.788430155 6.71963574161576 0.138504675115203
2012 03/30/2012 84.2205 3.788430155 6.71963574161576 0.138504675115203
2012 03/31/2012 84.2205 3.788430155 6.71963574161576 0.138504675115203
2012 04/01/2012 84.2205 3.788430155 6.71963574161576 0.138504675115203
2012 04/02/2012 84.322 3.793367925 6.70337228564847 0.13705316874119
2012 04/03/2012 84.5295 3.803508935 6.65599613130898 0.133405954390237
2012 04/04/2012 84.73 3.813303785 6.61144840409422 0.129940975598931
2012 04/05/2012 84.902 3.821977285 6.5704362107854 0.12657302600014
2012 04/06/2012 85.0295 3.828461785 6.52588848357065 0.123376196242395
2012 04/07/2012 85.1555 3.834819785 6.49477578519844 0.120856067674247
2012 04/08/2012 85.2965 3.841909285 6.46649151395097 0.118359273629877
2012 04/09/2012 85.458 3.849994285 6.44315699017182 0.115948039506031
2012 04/10/2012 85.585 3.856379785 6.41770114604911 0.113700147048639
2012 04/11/2012 85.6775 3.860720285 6.39578083583232 0.111590847520359
2012 04/12/2012 85.78 3.865405285 6.39224530192638 0.110197847161422
2012 04/13/2012 85.8845 3.870181285 6.38870976802045 0.108780805171924
2012 04/14/2012 86.007 3.875767785 6.38658844767689 0.107211735224471
2012 04/15/2012 86.126 3.881027785 6.38234580698978 0.105678727722858
2012 04/16/2012 86.2255 3.885441785 6.3759818459591 0.104272999441859
2012 04/17/2012 86.2825 3.887859785 6.37032499170961 0.103551750525049
2012 04/18/2012 86.3745 3.891741785 6.36608235102249 0.10259291372976
2012 04/19/2012 86.4825 3.896289785 6.36325392389774 0.101557709402103
2012 04/20/2012 86.605 3.901437785 6.36254681711656 0.100488563948949
2012 04/21/2012 86.6855 3.904863785 6.35194021539876 0.0993600215261754
2012 04/22/2012 86.7695 3.908421785 6.34486914758689 0.0983502730426408
2012 04/23/2012 86.8655 3.912441785 6.34769757471164 0.0976544799699537
2012 04/24/2012 86.956 3.916257785 6.34416204080571 0.0967380695815359
2012 04/25/2012 87.0285 3.919305785 6.34345493402451 0.0960931881970938
2012 04/26/2012 87.093 3.922059785 6.33284833230672 0.0951004102763076
2012 04/27/2012 87.121 3.923287785 6.32719147805722 0.0946195776651007
2012 04/28/2012 87.168 3.925350785 6.31729198312062 0.0937950911582375
2012 04/29/2012 87.2095 3.927180285 6.30668538140281 0.0929868681073411
2012 04/30/2012 87.2625 3.929441285 6.31092802208993 0.0927195817440526
2012 05/01/2012 88.1915 4.070806785 6.74367737217611 0.207178249307938
2012 05/02/2012 90.5315 4.400706785 6.94166727090833 0.371934129324403
2012 05/03/2012 90.881 4.462537785 7.39916535833603 0.45580972149519
2012 05/04/2012 91.093 4.499826285 7.6692801487493 0.505662870889184
2012 05/05/2012 91.234 4.524210285 7.83474313554695 0.536854765220886
2012 05/06/2012 91.348 4.543775785 7.9634365697229 0.561369450217842
2012 05/07/2012 93.714 4.913423285 9.39320648128209 0.898252798444642
2012 05/08/2012 98.633 5.676743285 9.44270395596516 1.07983781985335
2012 05/09/2012 101.9845 6.178238285 8.42517729783772 1.04061460670093
2012 05/10/2012 103.244 6.358873285 7.59998368419301 0.957239646131224
2012 05/11/2012 103.417 6.374558285 7.81211571854898 0.976168894663588
2012 05/12/2012 103.5575 6.387323285 7.97687159856545 0.990827218237585
2012 05/13/2012 103.7005 6.400313285 8.14516301248785 1.00580373986312
2012 05/14/2012 103.834 6.412438285 8.30284782469244 1.01983980946967
2012 05/15/2012 103.955 6.423438285 8.44285496736738 1.03228488881855
2012 05/16/2012 104.0525 6.432318285 8.55104230488892 1.04187325677144
2012 05/17/2012 104.128 6.439223285 8.62670273047587 1.04852713158241
2012 05/18/2012 104.21 6.446698285 8.71579818490539 1.05641137219264
2012 05/19/2012 104.2825 6.453303285 8.79570125117946 1.06348951107232
2012 05/20/2012 104.365 6.460833285 8.88267538526541 1.071168690716
2012 05/21/2012 104.4535 6.468898285 8.97954901428797 1.07974589597179
2012 05/22/2012 104.541 6.476878285 9.07359421618578 1.08806147171855
2012 05/23/2012 104.619 6.483993285 9.15703281636578 1.09543659544632
2012 05/24/2012 104.696 6.488652285 9.2404714165458 1.09981075799474
2012 05/25/2012 104.7485 6.491929785 9.2878475708853 1.10210814792682
2012 05/26/2012 104.7975 6.494947785 9.33593083200599 1.10453069575916
2012 05/27/2012 104.8605 6.498778785 9.40239886943752 1.10797996263779
2012 05/28/2012 104.928 6.502911285 9.47098822721262 1.1114865051657
2012 05/29/2012 108.852 6.765504285 11.3504780516065 1.16356916224077
2012 05/30/2012 111.409 6.961353285 10.2431488322683 1.02959929726361
2012 05/31/2012 111.758 7.007023285 10.6518565517942 1.08230703673325
2012 06/01/2012 111.96 7.033398285 10.9050007794589 1.11505315177
2012 06/02/2012 112.0745 7.048353285 11.0471292424774 1.13343085701304
2012 06/03/2012 112.1675 7.060543285 11.1503668325307 1.14671032236372
2012 06/04/2012 112.25 7.071323285 11.2514831022403 1.15977765568005
2012 06/05/2012 112.303 7.078298285 11.3023947904858 1.16627596699915
2012 06/06/2012 112.345 7.083848285 11.3363359159827 1.17056103409314
2012 06/07/2012 112.379 7.088343285 11.3632059736678 1.17394807557503
2012 06/08/2012 112.4165 7.093313285 11.3893689245717 1.17721490890411
2012 06/09/2012 112.447 7.098753285 11.4183603026004 1.18250406762739
2012 06/10/2012 112.477 7.104083285 11.4409877195983 1.18667599763639
2012 06/11/2012 112.5075 7.109508285 11.4657364569399 1.19122269423942
2012 06/12/2012 112.5355 7.114503285 11.492606514625 1.19612294423304
2012 06/13/2012 112.5615 7.119138285 11.5166481451853 1.20051407734421
2012 06/14/2012 112.587 7.123688285 11.5413968825268 1.20502541860818
2012 06/15/2012 112.6075 7.127333285 11.5576603384941 1.2080164802926
2012 06/16/2012 112.624 7.130283285 11.5753380080238 1.21122674507918
2012 06/17/2012 112.642 7.133508285 11.5965512114594 1.21506633490103
2012 06/18/2012 112.6605 7.136828285 11.6198857352385 1.2192806913169
2012 06/19/2012 112.6735 7.139163285 11.636856297987 1.22234246367944
2012 06/20/2012 112.6855 7.141323285 11.6538268607355 1.22539716497416
2012 06/21/2012 112.699 7.143738285 11.6686761031404 1.22809124181048
2012 06/22/2012 112.711 7.145898285 11.6856466658889 1.23114594310521
2012 06/23/2012 112.723 7.148058285 11.7026172286374 1.23420064439993
2012 06/24/2012 112.735 7.150218285 11.7195877913858 1.23725534569466
2012 06/25/2012 112.747 7.152378285 11.7365583541343 1.24031004698939
2012 06/26/2012 112.759 7.154538285 11.7535289168828 1.24336474828411
2012 06/27/2012 112.771 7.156698285 11.7704994796313 1.24641944957884
2012 06/28/2012 112.783 7.158858285 11.7874700423797 1.24947415087356
2012 06/29/2012 112.79 7.160058285 11.7803989745679 1.24828621148117
2012 06/30/2012 112.792 7.160398285 11.7775705474431 1.24780537886996
2012 07/01/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/02/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/03/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/04/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/05/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/06/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/07/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/08/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/09/2012 112.8065 7.162863285 11.7570644507887 1.24431934243871
2012 07/10/2012 112.814 7.164138285 11.7464578490709 1.24251622014669
2012 07/11/2012 112.826 7.166178285 11.7294872863225 1.23963122447945
2012 07/12/2012 112.838 7.168218285 11.712516723574 1.23674622881221
2012 07/13/2012 112.8495 7.170173285 11.6962532676067 1.23398144129777
2012 07/14/2012 112.86 7.171958285 11.6814040252018 1.23145707008893
